city,date,max_temp_c,min_temp_c,avg_temp_c,max_wind_kph,total_precip_mm,total_snow_cm,avg_humidity,uv,chance_of_rain,chance_of_snow,condition,yd_condition,visibility_km,sunrise,sunset,pressure_mb,pressure_diff_mb
Valdivia,2018-12-07,27.8,13.4,19.0,13.5,0.0,0.0,64,10.7,0,0,Soleado,Soleado,10.0,06:18 AM,09:11 PM,1015.42,5.0
Valdivia,2018-12-08,17.5,12.5,15.1,25.5,1.6,0.0,88,2.6,100,0,Lluvia,Soleado,9.0,06:18 AM,09:12 PM,1015.71,1.0
Valdivia,2018-12-09,18.0,11.5,14.6,22.7,0.4,0.0,83,5.0,100,0,Nublado,Lluvia,8.4,06:18 AM,09:13 PM,1016.83,2.0
Valdivia,2018-12-10,16.1,11.0,13.6,16.9,7.0,0.0,95,2.4,100,0,Lluvia,Nublado,7.6,06:18 AM,09:14 PM,1015.71,2.0
Valdivia,2018-12-11,17.5,9.2,13.5,13.8,2.0,0.0,86,8.8,100,0,Lluvia,Lluvia,8.7,06:18 AM,09:15 PM,1020.29,7.0
Valdivia,2018-12-12,18.5,8.1,12.8,14.5,0.0,0.0,71,10.7,0,0,Soleado,Lluvia,6.8,06:18 AM,09:16 PM,1017.67,7.0
Valdivia,2018-12-13,14.2,8.2,11.4,22.4,11.25,0.0,89,5.9,100,0,Lluvia,Soleado,7.6,06:18 AM,09:16 PM,1014.17,4.0
Valdivia,2018-12-14,16.0,7.8,12.2,13.0,0.5,0.0,76,11.2,100,0,Lluvia,Lluvia,9.2,06:18 AM,09:17 PM,1022.04,8.0
Valdivia,2018-12-15,18.5,7.2,12.7,11.1,0.0,0.0,69,10.0,0,0,Nublado,Lluvia,8.3,06:19 AM,09:18 PM,1020.12,6.0
Valdivia,2018-12-16,19.3,11.6,14.7,17.5,1.2,0.0,78,8.3,100,0,Lluvia,Nublado,7.4,06:19 AM,09:18 PM,1018.25,5.0
Valdivia,2018-12-17,21.6,7.6,13.8,18.5,0.0,0.0,53,10.6,0,0,Soleado,Lluvia,10.0,06:19 AM,09:19 PM,1020.25,3.0
Valdivia,2018-12-18,22.6,7.2,14.4,16.9,0.0,0.0,64,10.6,0,0,Soleado,Soleado,9.0,06:20 AM,09:20 PM,1017.38,5.0
Valdivia,2018-12-19,16.2,9.4,13.5,13.9,0.4,0.0,82,9.2,100,0,Lluvia,Soleado,9.5,06:20 AM,09:20 PM,1017.21,4.0
Valdivia,2018-12-20,22.7,9.3,15.5,15.5,0.0,0.0,74,11.0,0,0,Nublado,Lluvia,7.9,06:20 AM,09:21 PM,1019.25,3.0
Valdivia,2018-12-21,22.7,10.1,15.8,15.0,0.0,0.0,75,9.6,0,0,Nublado,Nublado,7.6,06:21 AM,09:21 PM,1015.96,5.0
Valdivia,2018-12-22,21.1,10.2,15.1,13.4,0.0,0.0,72,10.8,0,0,Soleado,Nublado,6.7,06:21 AM,09:22 PM,1017.67,3.0
Valdivia,2018-12-23,23.0,9.9,16.3,14.4,0.0,0.0,71,11.1,0,0,Soleado,Soleado,7.5,06:22 AM,09:22 PM,1017.71,4.0
Valdivia,2018-12-24,24.3,11.5,17.2,16.8,0.0,0.0,71,10.3,0,0,Soleado,Soleado,6.2,06:22 AM,09:23 PM,1013.71,4.0
Valdivia,2018-12-25,24.9,12.2,17.9,13.0,0.0,0.0,76,9.8,0,0,Nublado,Soleado,6.5,06:23 AM,09:23 PM,1013.79,3.0
Valdivia,2018-12-26,19.8,12.2,15.3,21.6,0.5,0.0,80,7.1,100,0,Lluvia,Nublado,6.5,06:24 AM,09:23 PM,1012.83,6.0
Valdivia,2018-12-27,19.7,11.2,14.9,15.6,0.3,0.0,75,10.7,100,0,Nublado,Lluvia,7.7,06:24 AM,09:24 PM,1016.62,1.0
Valdivia,2018-12-28,18.6,9.1,14.0,13.6,0.0,0.0,72,10.9,0,0,Soleado,Nublado,6.8,06:25 AM,09:24 PM,1014.58,4.0
Valdivia,2018-12-29,16.1,9.1,12.1,18.8,17.47,0.0,81,7.1,100,0,Lluvia,Soleado,6.9,06:26 AM,09:24 PM,1014.29,11.0
Valdivia,2018-12-30,17.4,7.4,12.4,10.5,0.0,0.0,72,10.5,0,0,Nublado,Lluvia,8.0,06:27 AM,09:24 PM,1017.62,4.0
Valdivia,2018-12-31,17.2,9.0,13.5,14.9,1.3,0.0,83,5.0,100,0,Lluvia,Nublado,5.4,06:27 AM,09:24 PM,1014.5,2.0
Valdivia,2019-01-01,17.4,10.6,13.6,18.8,0.4,0.0,72,11.3,100,0,Nublado,Lluvia,8.6,06:28 AM,09:25 PM,1017.71,6.0
Valdivia,2019-01-02,18.1,7.1,12.8,17.2,0.0,0.0,67,11.0,0,0,Soleado,Nublado,10.0,06:29 AM,09:25 PM,1022.79,3.0
Valdivia,2019-01-03,18.5,7.8,13.6,16.2,0.0,0.0,76,10.6,0,0,Nublado,Soleado,8.4,06:30 AM,09:25 PM,1019.42,6.0
Valdivia,2019-01-04,25.1,11.1,17.1,19.4,0.0,0.0,69,11.1,0,0,Soleado,Nublado,9.0,06:31 AM,09:25 PM,1015.25,4.0
Valdivia,2019-01-05,23.0,10.9,16.3,15.1,0.0,0.0,72,10.9,0,0,Nublado,Soleado,8.0,06:32 AM,09:25 PM,1013.79,2.0
Valdivia,2019-01-06,19.0,9.8,14.3,14.6,0.0,0.0,80,11.2,0,0,Nublado,Nublado,6.1,06:33 AM,09:25 PM,1014.67,2.0
Valdivia,2019-01-07,15.4,9.3,12.3,20.3,2.8,0.0,94,2.7,100,0,Lluvia,Nublado,7.8,06:34 AM,09:25 PM,1011.5,5.0
Valdivia,2019-01-08,14.0,9.9,12.2,19.1,3.1,0.0,88,5.7,100,0,Lluvia,Lluvia,9.0,06:35 AM,09:24 PM,1013.54,5.0
Valdivia,2019-01-09,15.3,7.8,11.8,15.5,2.3,0.0,67,9.5,100,0,Lluvia,Lluvia,8.9,06:36 AM,09:24 PM,1020.5,10.0
Valdivia,2019-01-10,21.6,4.8,12.9,14.3,0.0,0.0,51,10.6,0,0,Soleado,Lluvia,10.0,06:37 AM,09:24 PM,1020.46,10.0
Valdivia,2019-01-11,19.4,8.4,13.3,9.4,0.0,0.0,58,11.1,0,0,Nublado,Soleado,10.0,06:38 AM,09:24 PM,1017.79,2.0
Valdivia,2019-01-12,17.3,9.6,13.3,4.7,0.6,0.0,93,3.0,100,0,Lluvia,Nublado,4.6,06:39 AM,09:23 PM,1019.79,3.0
Valdivia,2019-01-13,24.4,10.4,16.6,10.7,0.0,0.0,71,10.5,0,0,Nublado,Lluvia,7.9,06:40 AM,09:23 PM,1017.92,4.0
Valdivia,2019-01-14,23.8,11.5,16.7,10.5,0.0,0.0,62,10.4,0,0,Soleado,Nublado,10.0,06:41 AM,09:23 PM,1015.79,3.0
Valdivia,2019-01-15,18.9,9.3,14.0,12.5,0.4,0.0,73,10.9,100,0,Nublado,Soleado,9.0,06:42 AM,09:22 PM,1017.46,1.0
Valdivia,2019-01-16,19.1,11.3,14.9,16.8,1.5,0.0,72,10.8,100,0,Nublado,Nublado,9.8,06:43 AM,09:22 PM,1021.58,8.0
Valdivia,2019-01-17,25.5,9.1,16.3,16.4,0.0,0.0,59,10.3,0,0,Soleado,Nublado,10.0,06:44 AM,09:21 PM,1022.21,5.0
Valdivia,2019-01-18,28.5,10.2,18.3,15.7,0.0,0.0,56,10.2,0,0,Soleado,Soleado,10.0,06:45 AM,09:21 PM,1015.92,7.0
Valdivia,2019-01-19,24.9,12.5,18.2,12.0,0.0,0.0,73,10.3,0,0,Soleado,Soleado,7.8,06:47 AM,09:20 PM,1013.62,2.0
Valdivia,2019-01-20,18.4,12.5,15.3,13.2,0.0,0.0,85,7.5,0,0,Nublado,Soleado,9.0,06:48 AM,09:20 PM,1015.83,6.0
Valdivia,2019-01-21,19.7,10.9,15.3,16.3,0.1,0.0,75,10.5,100,0,Lluvia,Nublado,8.4,06:49 AM,09:19 PM,1017.79,1.0
Valdivia,2019-01-22,19.7,9.6,14.2,15.1,0.2,0.0,73,10.3,100,0,Lluvia,Lluvia,8.0,06:50 AM,09:19 PM,1019.29,1.0
Valdivia,2019-01-23,24.9,8.8,16.0,14.5,0.0,0.0,65,9.9,0,0,Soleado,Lluvia,8.3,06:51 AM,09:18 PM,1015.88,7.0
Valdivia,2019-01-24,23.1,10.3,15.8,14.8,0.0,0.0,66,10.3,0,0,Soleado,Soleado,8.3,06:52 AM,09:17 PM,1014.08,3.0
Valdivia,2019-01-25,20.7,10.0,15.7,14.6,0.1,0.0,75,10.2,100,0,Lluvia,Soleado,7.9,06:54 AM,09:16 PM,1017.88,7.0
Valdivia,2019-01-26,23.8,8.9,15.8,15.7,0.0,0.0,62,9.7,0,0,Soleado,Lluvia,9.0,06:55 AM,09:16 PM,1017.83,6.0
Valdivia,2019-01-27,20.5,8.1,14.0,16.4,0.0,0.0,68,9.6,0,0,Soleado,Soleado,9.7,06:56 AM,09:15 PM,1017.54,2.0
Valdivia,2019-01-28,22.9,9.8,15.9,15.3,0.0,0.0,73,9.8,0,0,Soleado,Soleado,6.7,06:57 AM,09:14 PM,1016.12,4.0
Valdivia,2019-01-29,22.4,11.9,16.7,15.1,0.0,0.0,75,8.8,0,0,Nublado,Soleado,7.9,06:59 AM,09:13 PM,1016.33,2.0
Valdivia,2019-01-30,22.2,8.7,15.5,15.4,0.0,0.0,66,9.4,0,0,Soleado,Nublado,9.0,07:00 AM,09:12 PM,1018.58,3.0
Valdivia,2019-01-31,24.1,8.7,16.5,16.5,0.0,0.0,67,9.3,0,0,Soleado,Soleado,8.9,07:01 AM,09:11 PM,1019.21,3.0
Valdivia,2019-02-01,26.0,10.5,18.1,18.5,0.0,0.0,65,10.1,0,0,Nublado,Soleado,7.6,07:02 AM,09:10 PM,1019.0,4.0
Valdivia,2019-02-02,33.2,12.5,22.6,16.0,0.0,0.0,46,9.6,0,0,Soleado,Nublado,10.0,07:04 AM,09:09 PM,1015.96,6.0
Valdivia,2019-02-03,33.7,17.6,24.7,12.1,0.0,0.0,43,9.5,0,0,Soleado,Soleado,10.0,07:05 AM,09:08 PM,1011.67,5.0
Valdivia,2019-02-04,29.3,14.5,21.0,13.7,0.0,0.0,60,9.4,0,0,Soleado,Soleado,8.6,07:06 AM,09:07 PM,1011.62,4.0
Valdivia,2019-02-05,24.3,13.2,17.4,12.7,0.0,0.0,77,6.5,0,0,Nublado,Soleado,6.2,07:07 AM,09:06 PM,1014.17,1.0
Valdivia,2019-02-06,22.7,12.7,17.3,17.1,0.0,0.0,70,8.6,0,0,Nublado,Nublado,7.9,07:08 AM,09:05 PM,1015.54,3.0
Valdivia,2019-02-07,23.2,11.4,16.8,17.7,0.0,0.0,56,9.3,0,0,Nublado,Nublado,10.0,07:10 AM,09:04 PM,1015.92,2.0
Valdivia,2019-02-08,23.2,11.2,16.6,17.2,0.0,0.0,55,9.1,0,0,Soleado,Nublado,9.7,07:11 AM,09:03 PM,1016.62,3.0
Valdivia,2019-02-09,22.6,10.9,16.3,19.7,0.0,0.0,78,9.0,0,0,Nublado,Soleado,6.4,07:12 AM,09:02 PM,1016.92,3.0
Valdivia,2019-02-10,17.1,10.6,14.1,18.1,4.3,0.0,83,5.1,100,0,Lluvia,Nublado,8.9,07:13 AM,09:00 PM,1014.25,6.0
Valdivia,2019-02-11,24.5,8.1,15.5,21.4,0.0,0.0,44,8.8,0,0,Soleado,Lluvia,10.0,07:15 AM,08:59 PM,1020.71,3.0
Valdivia,2019-02-12,29.5,11.1,19.8,16.7,0.0,0.0,35,8.7,0,0,Soleado,Soleado,10.0,07:16 AM,08:58 PM,1014.83,10.0
Valdivia,2019-02-13,23.3,13.4,17.8,8.6,0.0,0.0,66,8.6,0,0,Soleado,Soleado,10.0,07:17 AM,08:57 PM,1017.92,6.0
Valdivia,2019-02-14,26.8,11.9,18.6,19.3,0.0,0.0,68,8.6,0,0,Nublado,Soleado,8.8,07:18 AM,08:55 PM,1017.21,5.0
Valdivia,2019-02-15,32.5,15.1,22.8,14.6,0.0,0.0,58,8.4,0,0,Soleado,Nublado,9.7,07:19 AM,08:54 PM,1010.92,5.0
Valdivia,2019-02-16,22.7,14.2,18.0,11.9,0.0,0.0,83,8.7,0,0,Nublado,Soleado,7.7,07:21 AM,08:53 PM,1015.5,5.0
Valdivia,2019-02-17,24.5,12.4,17.1,13.9,0.0,0.0,75,7.7,0,0,Nublado,Nublado,6.2,07:22 AM,08:51 PM,1014.12,3.0
Valdivia,2019-02-18,18.9,10.9,15.2,13.8,2.1,0.0,90,2.2,100,0,Lluvia,Nublado,6.6,07:23 AM,08:50 PM,1015.04,1.0
